384001, 10686, 1, 0, 0
385000, 10683, 1, 0, 0
386001, 10690, 1, 0, 0
387000, 10684, 1, 0, 0
388000, 10686, 1, 0, 0
389000, 10687, 1, 0, 0
390000, 10682, 1, 0, 0
391000, 10690, 1, 0, 0
392000, 10685, 1, 0, 0
393000, 10684, 1, 0, 0
394000, 10690, 1, 0, 0
395000, 10681, 1, 0, 0
396000, 10689, 1, 0, 0
397000, 10690, 1, 0, 0
398000, 10680, 1, 0, 0
399000, 10689, 1, 0, 0
400000, 10690, 1, 0, 0
401000, 10679, 1, 0, 0
402000, 10691, 1, 0, 0
403000, 10679, 1, 0, 0
404000, 10690, 1, 0, 0
405000, 10684, 1, 0, 0
406000, 10685, 1, 0, 0
407000, 10691, 1, 0, 0
408000, 10679, 1, 0, 0
409000, 10690, 1, 0, 0
410000, 10679, 1, 0, 0
411000, 10691, 1, 0, 0
412000, 10689, 1, 0, 0
413000, 10684, 1, 0, 0
414000, 10686, 1, 0, 0
415000, 10687, 1, 0, 0
416000, 10683, 1, 0, 0
417000, 10686, 1, 0, 0
418000, 10690, 1, 0, 0
419000, 10690, 1, 0, 0
420000, 10679, 1, 0, 0
421000, 10690, 1, 0, 0
422000, 10690, 1, 0, 0
423000, 10685, 1, 0, 0
424000, 10685, 1, 0, 0
425000, 10689, 1, 0, 0
426000, 10680, 1, 0, 0
427000, 10690, 1, 0, 0
428000, 10688, 1, 0, 0
429000, 10681, 1, 0, 0
430000, 10690, 1, 0, 0
431000, 10686, 1, 0, 0
432000, 10684, 1, 0, 0
433000, 10689, 1, 0, 0
434000, 10689, 1, 0, 0
435000, 10681, 1, 0, 0
436000, 10690, 1, 0, 0
437000, 10690, 1, 0, 0
438000, 10684, 1, 0, 0
439000, 10685, 1, 0, 0
440000, 10690, 1, 0, 0
441001, 10690, 1, 0, 0
442000, 10679, 1, 0, 0
443001, 10691, 1, 0, 0
444000, 10689, 1, 0, 0
445000, 10679, 1, 0, 0
446000, 10691, 1, 0, 0
447000, 10689, 1, 0, 0
448000, 10680, 1, 0, 0
449000, 10690, 1, 0, 0
450000, 10690, 1, 0, 0
451000, 10681, 1, 0, 0
452000, 10689, 1, 0, 0
453000, 10689, 1, 0, 0
454000, 10690, 1, 0, 0
455000, 10680, 1, 0, 0
456000, 10689, 1, 0, 0
457000, 10691, 1, 0, 0
458000, 10679, 1, 0, 0
459000, 10690, 1, 0, 0
460000, 10690, 1, 0, 0
461001, 10684, 1, 0, 0
462000, 10685, 1, 0, 0
463000, 10690, 1, 0, 0
464000, 10690, 1, 0, 0
465000, 10685, 1, 0, 0
466000, 10685, 1, 0, 0
467000, 10689, 1, 0, 0
468000, 10686, 1, 0, 0
469000, 10684, 1, 0, 0
470000, 10689, 1, 0, 0
471000, 10691, 1, 0, 0
472000, 10679, 1, 0, 0
473000, 10690, 1, 0, 0
474000, 10690, 1, 0, 0
475000, 10689, 1, 0, 0
476000, 10680, 1, 0, 0
477000, 10690, 1, 0, 0
478000, 10690, 1, 0, 0
479000, 10688, 1, 0, 0
480000, 10682, 1, 0, 0
481000, 10679, 1, 0, 0
482000, 10690, 1, 0, 0
483000, 10680, 1, 0, 0
484000, 10684, 1, 0, 0
485000, 10686, 1, 0, 0
486000, 10679, 1, 0, 0
487000, 10680, 1, 0, 0
488000, 10696, 1, 0, 0
489000, 10680, 1, 0, 0
